,e1,e2,time,r
7544,SH601127,SH601398,2022-06-10 20:11:00,cooperate
4452,SZ300223,SH603501,2022-06-10 20:45:00,increase_holding
5050,SH603501,SZ300223,2022-06-10 20:45:00,increase_holding
12277,SH603501,SZ300223,2022-06-10 20:45:00,be_increased_holding
12134,SZ300223,SH603501,2022-06-10 20:45:00,be_increased_holding
3907,SH601688,SH601211,2022-06-12 08:57:00,same_industry
3733,SH601211,SH601688,2022-06-12 08:57:00,same_industry
8106,SH601336,SH601601,2022-06-13 13:17:00,fall
8728,SH601601,SH601336,2022-06-13 13:17:00,fall
10980,SH601878,SH601788,2022-06-13 15:54:00,rise
11279,SH601788,SH601878,2022-06-13 15:54:00,rise
12325,SH601995,SZ300759,2022-06-13 16:47:00,be_reduced_holding
12339,SZ300759,SH601995,2022-06-13 16:47:00,be_reduced_holding
12167,SH600006,SH601127,2022-06-13 20:11:00,be_increased_holding
12252,SH601127,SH600006,2022-06-13 20:11:00,be_increased_holding
6675,SZ002244,SZ000671,2022-06-13 20:46:00,cooperate
6764,SZ000671,SZ002244,2022-06-13 20:46:00,cooperate
1383,SH601995,SZ300059,2022-06-14 08:32:00,same_industry
3414,SZ300059,SH601995,2022-06-14 08:32:00,same_industry
8510,SZ002594,SH600030,2022-06-14 12:57:00,fall
8739,SH600030,SZ002594,2022-06-14 12:57:00,fall
9688,SH601066,SH601788,2022-06-14 16:13:00,rise
11266,SH601788,SH601066,2022-06-14 16:13:00,rise
11362,SH601211,SZ000625,2022-06-14 16:22:00,rise
10624,SZ000625,SH601211,2022-06-14 16:22:00,rise
9806,SZ002939,SH601211,2022-06-14 16:34:00,rise
11382,SH601211,SZ002939,2022-06-14 16:34:00,rise
12420,SZ000538,SH601628,2022-06-14 16:54:00,superior
12444,SH601628,SZ000538,2022-06-14 16:54:00,superior
5921,SH601628,SZ000538,2022-06-14 17:07:00,cooperate
5689,SZ000538,SH601628,2022-06-14 17:07:00,cooperate
10627,SZ000625,SH600733,2022-06-14 17:57:00,rise
11481,SH600733,SZ000625,2022-06-14 17:57:00,rise
2866,SH600030,SZ300059,2022-06-14 18:24:00,same_industry
3881,SH601688,SH601788,2022-06-14 18:24:00,same_industry
3571,SH601788,SH601688,2022-06-14 18:24:00,same_industry
3433,SZ300059,SH600030,2022-06-14 18:24:00,same_industry
11479,SH600733,SH600418,2022-06-14 21:34:00,rise
11128,SH600418,SH600733,2022-06-14 21:34:00,rise
11133,SH601696,SH601995,2022-06-14 22:04:00,rise
9968,SH601995,SH601696,2022-06-14 22:04:00,rise
12683,SH601628,SZ000538,2022-06-15 09:28:00,be_invested
12678,SZ000538,SH601628,2022-06-15 09:28:00,be_invested
9804,SZ002939,SH601788,2022-06-15 09:58:00,rise
11277,SH601788,SZ002939,2022-06-15 09:58:00,rise
11576,SH601318,SH601995,2022-06-15 10:16:00,rise
9971,SH601995,SH601318,2022-06-15 10:16:00,rise
10001,SH600036,SH601658,2022-06-15 10:33:00,rise
11000,SH601658,SH600036,2022-06-15 10:33:00,rise
12447,SH600104,SH600741,2022-06-15 11:46:00,superior
12487,SH600741,SH600104,2022-06-15 11:46:00,superior
9490,SH601628,SH601788,2022-06-15 12:24:00,rise
11275,SH601788,SH601628,2022-06-15 12:24:00,rise
10190,SH601818,SH601788,2022-06-15 13:10:00,rise
11267,SH601788,SH601818,2022-06-15 13:10:00,rise
5879,SZ000338,SZ000951,2022-06-15 13:11:00,cooperate
7373,SZ000951,SZ000338,2022-06-15 13:11:00,cooperate
5576,SZ000951,SZ000338,2022-06-15 15:07:00,supply
5136,SZ000338,SZ000951,2022-06-15 15:07:00,supply
11014,SZ300033,SZ300750,2022-06-15 15:14:00,rise
9844,SZ300750,SZ300033,2022-06-15 15:14:00,rise
10380,SZ000776,SH601788,2022-06-16 06:44:00,rise
11282,SH601788,SZ000776,2022-06-16 06:44:00,rise
1522,SH600546,SH600123,2022-06-16 11:18:00,same_industry
2759,SH600123,SH600546,2022-06-16 11:18:00,same_industry
10988,SZ002624,SZ000166,2022-06-16 16:28:00,rise
10685,SZ000166,SZ002624,2022-06-16 16:28:00,rise
12404,SZ000858,SH601211,2022-06-16 16:38:00,be_reduced_holding
12400,SH601211,SZ000858,2022-06-16 16:38:00,be_reduced_holding
12186,SZ002466,SH601998,2022-06-16 22:18:00,be_increased_holding
12209,SH601998,SZ002466,2022-06-16 22:18:00,be_increased_holding
3537,SH600909,SZ002736,2022-06-17 00:24:00,same_industry
267,SZ002736,SH600909,2022-06-17 00:24:00,same_industry
7964,SH600547,SZ002155,2022-06-17 09:28:00,fall
8953,SZ002155,SH600547,2022-06-17 09:28:00,fall
9352,SH600547,SZ002460,2022-06-17 09:58:00,rise
11095,SZ002460,SH600547,2022-06-17 09:58:00,rise
2803,SZ002500,SH601211,2022-06-18 06:44:00,same_industry
3737,SH601211,SZ002500,2022-06-18 06:44:00,same_industry
3735,SH601211,SH600688,2022-06-18 19:25:00,same_industry
2047,SH600688,SH601211,2022-06-18 19:25:00,same_industry
2044,SH600688,SH600028,2022-06-19 07:44:00,same_industry
1575,SH600028,SH600688,2022-06-19 07:44:00,same_industry
3968,SH600297,SH601166,2022-06-20 19:04:00,same_industry
2425,SH601166,SH600297,2022-06-20 19:04:00,same_industry
5662,SH600297,SH601166,2022-06-20 19:08:00,supply
5493,SH601166,SH600297,2022-06-20 19:08:00,supply
7156,SH601868,SH600016,2022-06-20 20:50:00,cooperate
7530,SH600016,SH601868,2022-06-20 20:50:00,cooperate
4046,SH601318,SH600036,2022-06-21 08:43:00,same_industry
1422,SH600036,SH601318,2022-06-21 08:43:00,same_industry
5601,SZ000800,SZ002594,2022-06-21 09:01:00,supply
5386,SZ002594,SZ000800,2022-06-21 09:01:00,supply
5781,SZ002812,SZ300750,2022-06-21 09:28:00,cooperate
6253,SZ300750,SZ002812,2022-06-21 09:28:00,cooperate
2923,SH600030,SH601998,2022-06-21 13:08:00,same_industry
2742,SH601998,SH600030,2022-06-21 13:08:00,same_industry
7172,SZ000401,SH601992,2022-06-21 16:16:00,cooperate
6719,SH601992,SZ000401,2022-06-21 16:16:00,cooperate
12207,SH600369,SZ002714,2022-06-21 19:40:00,be_increased_holding
12094,SZ002714,SH600369,2022-06-21 19:40:00,be_increased_holding
321,SH601328,SH601939,2022-06-21 21:06:00,same_industry
1492,SH601939,SH601328,2022-06-21 21:06:00,same_industry
3562,SH601788,SZ002939,2022-06-22 07:19:00,same_industry
1044,SZ002939,SH601788,2022-06-22 07:19:00,same_industry
6581,SH600754,SH600350,2022-06-22 10:20:00,cooperate
6357,SH600350,SH600754,2022-06-22 10:20:00,cooperate
10876,SZ300274,SZ300763,2022-06-22 10:46:00,rise
10547,SZ300763,SZ300274,2022-06-22 10:46:00,rise
10518,SH600010,SH600111,2022-06-22 15:20:00,rise
10400,SH600111,SH600010,2022-06-22 15:20:00,rise
6799,SH600111,SH600010,2022-06-22 17:22:00,cooperate
6937,SH600010,SH600111,2022-06-22 17:22:00,cooperate
7013,SH601668,SZ002431,2022-06-22 19:53:00,cooperate
6573,SZ002431,SH601668,2022-06-22 19:53:00,cooperate
10626,SZ000625,SZ000728,2022-06-23 16:29:00,rise
11611,SZ000728,SZ000625,2022-06-23 16:29:00,rise
7502,SZ300059,SH600016,2022-06-23 20:51:00,cooperate
7528,SH600016,SZ300059,2022-06-23 20:51:00,cooperate
1807,SH600309,SH600011,2022-06-24 06:40:00,same_industry
2990,SH600011,SH600309,2022-06-24 06:40:00,same_industry
1558,SZ300124,SH600741,2022-06-24 10:31:00,same_industry
1203,SH600741,SZ300124,2022-06-24 10:31:00,same_industry
12575,SH601868,SH600068,2022-06-24 16:48:00,superior
12437,SH600068,SH601868,2022-06-24 16:48:00,superior
5719,SH601988,SH601398,2022-06-24 18:10:00,cooperate
7573,SH601398,SH601988,2022-06-24 18:10:00,cooperate
5810,SZ002414,SZ002001,2022-06-25 21:58:00,cooperate
6860,SZ002001,SZ002414,2022-06-25 21:58:00,cooperate
9098,SZ300677,SH600519,2022-06-26 09:01:00,fall
8185,SH600519,SZ300677,2022-06-26 09:01:00,fall
1066,SZ300750,SH603799,2022-06-27 03:30:00,same_industry
2645,SH603799,SZ300750,2022-06-27 03:30:00,same_industry
5458,SZ000027,SH601186,2022-06-27 03:36:00,supply
5582,SH601186,SZ000027,2022-06-27 03:36:00,supply
2607,SH600109,SZ300750,2022-06-27 08:26:00,same_industry
1134,SZ300750,SH600109,2022-06-27 08:26:00,same_industry
5237,SZ300750,SH603799,2022-06-27 10:18:00,supply
5509,SH603799,SZ300750,2022-06-27 10:18:00,supply
7675,SH600031,SZ300750,2022-06-27 14:09:00,cooperate
6218,SZ300750,SH600031,2022-06-27 14:09:00,cooperate
10625,SZ000625,SZ300750,2022-06-27 20:44:00,rise
9855,SZ300750,SZ000625,2022-06-27 20:44:00,rise
1521,SH600546,SH601088,2022-06-27 22:10:00,same_industry
459,SH601088,SH600546,2022-06-27 22:10:00,same_industry
5645,SH601211,SZ300750,2022-06-28 16:15:00,supply
5225,SZ300750,SH601211,2022-06-28 16:15:00,supply
5597,SZ000725,SZ002310,2022-06-28 19:24:00,supply
5289,SZ002310,SZ000725,2022-06-28 19:24:00,supply
7344,SH601857,SH600150,2022-06-28 22:03:00,cooperate
7001,SH600150,SH601857,2022-06-28 22:03:00,cooperate
1281,SZ300413,SZ300058,2022-06-29 06:37:00,same_industry
3679,SZ300058,SZ300413,2022-06-29 06:37:00,same_industry
7940,SH601919,SH600026,2022-06-29 14:14:00,fall
8421,SH600026,SH601919,2022-06-29 14:14:00,fall
4753,SH600438,SZ002594,2022-06-29 18:37:00,increase_holding
4574,SZ002594,SH600438,2022-06-29 18:37:00,increase_holding
5621,SZ000938,SH601728,2022-06-29 20:22:00,supply
5181,SH601728,SZ000938,2022-06-29 20:22:00,supply
1940,SZ000686,SH601881,2022-06-30 07:24:00,same_industry
1186,SH601881,SZ000686,2022-06-30 07:24:00,same_industry
9985,SH601995,SH601066,2022-06-30 09:53:00,rise
9684,SH601066,SH601995,2022-06-30 09:53:00,rise
3712,SH601990,SH601009,2022-06-30 10:46:00,same_industry
3950,SH601009,SH601990,2022-06-30 10:46:00,same_industry
1878,SZ002594,SZ000625,2022-06-30 11:19:00,same_industry
2370,SZ000625,SZ002594,2022-06-30 11:19:00,same_industry
10861,SZ002202,SH600011,2022-06-30 11:27:00,rise
10881,SH600011,SZ002202,2022-06-30 11:27:00,rise
12513,SH600028,SH601857,2022-06-30 14:57:00,superior
12596,SH601857,SH600028,2022-06-30 14:57:00,superior
5291,SH601995,SZ300750,2022-07-01 07:42:00,supply
5243,SZ300750,SH601995,2022-07-01 07:42:00,supply
275,SZ002736,SH601198,2022-07-01 08:37:00,same_industry
1235,SH601198,SZ002736,2022-07-01 08:37:00,same_industry
1334,SH600383,SZ001979,2022-07-01 11:43:00,same_industry
3316,SZ001979,SH600383,2022-07-01 11:43:00,same_industry
5262,SZ000066,SH601633,2022-07-01 13:35:00,supply
5345,SH601633,SZ000066,2022-07-01 13:35:00,supply
5339,SH601633,SZ000066,2022-07-01 13:49:00,supply
5264,SZ000066,SH601633,2022-07-01 13:49:00,supply
12378,SZ000301,SH601688,2022-07-01 16:24:00,be_reduced_holding
12408,SH601688,SZ000301,2022-07-01 16:24:00,be_reduced_holding
9698,SH601066,SH601211,2022-07-01 16:28:00,rise
11352,SH601211,SH601066,2022-07-01 16:28:00,rise
7141,SH600438,SH600481,2022-07-01 16:45:00,cooperate
7835,SH600481,SH600438,2022-07-01 16:45:00,cooperate
6746,SZ002594,SH600703,2022-07-01 17:30:00,cooperate
6122,SH600703,SZ002594,2022-07-01 17:30:00,cooperate
12773,SZ000066,SH601633,2022-07-01 19:46:00,dispute
12816,SH601633,SZ000066,2022-07-01 19:46:00,dispute
7660,SZ000858,SZ002304,2022-07-01 19:59:00,cooperate
5999,SZ002304,SZ000858,2022-07-01 19:59:00,cooperate
5671,SH600029,SH601111,2022-07-01 20:49:00,supply
5190,SH601111,SH600029,2022-07-01 20:49:00,supply
2397,SZ002673,SH601009,2022-07-01 21:54:00,same_industry
3952,SH601009,SZ002673,2022-07-01 21:54:00,same_industry
12859,SZ002673,SH601009,2022-07-02 01:17:00,dispute
12942,SH601009,SZ002673,2022-07-02 01:17:00,dispute
402,SH601162,SZ002594,2022-07-02 09:20:00,same_industry
1917,SZ002594,SH601162,2022-07-02 09:20:00,same_industry
12557,SH600150,SH600482,2022-07-02 10:07:00,superior
12639,SH600482,SH600150,2022-07-02 10:07:00,superior
886,SH601066,SZ002673,2022-07-02 13:13:00,same_industry
2395,SZ002673,SH601066,2022-07-02 13:13:00,same_industry
1678,SH603885,SH601111,2022-07-02 14:05:00,same_industry
786,SH601111,SH603885,2022-07-02 14:05:00,same_industry
2813,SH601601,SH601166,2022-07-02 15:27:00,same_industry
2420,SH601166,SH601601,2022-07-02 15:27:00,same_industry
793,SH601111,SH600029,2022-07-02 19:54:00,same_industry
4088,SH600029,SH601111,2022-07-02 19:54:00,same_industry
1770,SZ002244,SH600030,2022-07-03 15:27:00,same_industry
2901,SH600030,SZ002244,2022-07-03 15:27:00,same_industry
7776,SH600029,SH601111,2022-07-03 20:05:00,cooperate
6126,SH601111,SH600029,2022-07-03 20:05:00,cooperate
5402,SZ002594,SZ002106,2022-07-04 12:48:00,supply
5252,SZ002106,SZ002594,2022-07-04 12:48:00,supply
2648,SH600438,SH600481,2022-07-05 07:43:00,same_industry
4162,SH600481,SH600438,2022-07-05 07:43:00,same_industry
3387,SH600256,SZ002493,2022-07-05 08:24:00,same_industry
1719,SZ002493,SH600256,2022-07-05 08:24:00,same_industry
11615,SH601727,SH600875,2022-07-05 09:41:00,rise
9742,SH600875,SH601727,2022-07-05 09:41:00,rise
6803,SH601229,SH601519,2022-07-05 11:59:00,cooperate
6700,SH601519,SH601229,2022-07-05 11:59:00,cooperate
1518,SH600546,SH601225,2022-07-05 15:21:00,same_industry
4001,SH601898,SH601088,2022-07-05 15:21:00,same_industry
464,SH601088,SH601898,2022-07-05 15:21:00,same_industry
1660,SH601225,SH600546,2022-07-05 15:21:00,same_industry
5398,SZ002594,SH600703,2022-07-05 17:53:00,supply
5189,SH600703,SZ002594,2022-07-05 17:53:00,supply
3505,SH601127,SZ002594,2022-07-05 20:33:00,same_industry
1920,SZ002594,SH601127,2022-07-05 20:33:00,same_industry
8827,SH601857,SH601088,2022-07-06 09:29:00,fall
8009,SH601088,SH601857,2022-07-06 09:29:00,fall
8833,SH601857,SH601898,2022-07-06 16:09:00,fall
9108,SH601898,SH601857,2022-07-06 16:09:00,fall
6566,SH600028,SH600021,2022-07-06 21:15:00,cooperate
6758,SH600021,SH600028,2022-07-06 21:15:00,cooperate
8062,SH603259,SZ300347,2022-07-07 09:50:00,fall
8472,SZ300347,SH603259,2022-07-07 09:50:00,fall
9498,SH600166,SZ000550,2022-07-07 14:47:00,rise
10739,SZ000550,SH600166,2022-07-07 14:47:00,rise
9983,SH601995,SZ300274,2022-07-07 16:25:00,rise
10870,SZ300274,SH601995,2022-07-07 16:25:00,rise
4735,SH601555,SZ300059,2022-07-07 16:28:00,increase_holding
4881,SZ300059,SH601555,2022-07-07 16:28:00,increase_holding
2086,SZ000878,SH601600,2022-07-07 17:34:00,same_industry
3972,SH601600,SZ000878,2022-07-07 17:34:00,same_industry
3346,SZ002460,SZ002466,2022-07-08 07:23:00,same_industry
2201,SZ002466,SZ002460,2022-07-08 07:23:00,same_industry
6742,SZ002594,SZ002371,2022-07-08 09:13:00,cooperate
6434,SZ002371,SZ002594,2022-07-08 09:13:00,cooperate
4249,SZ002812,SZ000338,2022-07-08 09:46:00,increase_holding
4295,SZ000338,SZ002812,2022-07-08 09:46:00,increase_holding
1567,SH600028,SH601728,2022-07-08 15:37:00,same_industry
675,SH601728,SH600028,2022-07-08 15:37:00,same_industry
7214,SZ000999,SZ300888,2022-07-08 16:45:00,cooperate
6776,SZ300888,SZ000999,2022-07-08 16:45:00,cooperate
7310,SH600498,SH600050,2022-07-08 19:15:00,cooperate
6509,SH600050,SH600498,2022-07-08 19:15:00,cooperate
10736,SH600089,SH600438,2022-07-08 19:38:00,rise
10734,SH600438,SH600089,2022-07-08 19:38:00,rise
6777,SZ300888,SZ000999,2022-07-08 21:50:00,cooperate
7215,SZ000999,SZ300888,2022-07-08 21:50:00,cooperate
432,SH600585,SZ000401,2022-07-09 09:28:00,same_industry
2684,SZ000401,SH600585,2022-07-09 09:28:00,same_industry
12746,SH600585,SZ000401,2022-07-09 09:32:00,dispute
12875,SZ000401,SH600585,2022-07-09 09:32:00,dispute
6970,SH600704,SH600519,2022-07-09 11:29:00,cooperate
6177,SH600519,SH600704,2022-07-09 11:29:00,cooperate
2951,SZ300450,SZ002466,2022-07-10 13:37:00,same_industry
2198,SZ002466,SZ300450,2022-07-10 13:37:00,same_industry
1269,SH600926,SH601009,2022-07-11 08:37:00,same_industry
3948,SH601009,SH600926,2022-07-11 08:37:00,same_industry
9217,SH601377,SH600030,2022-07-11 16:29:00,rise
10808,SH600030,SH601377,2022-07-11 16:29:00,rise
2938,SH600030,SH601377,2022-07-11 19:16:00,same_industry
101,SH601377,SH600030,2022-07-11 19:16:00,same_industry
4922,SZ000623,SZ000776,2022-07-11 20:23:00,increase_holding
4608,SZ000776,SZ000623,2022-07-11 20:23:00,increase_holding
12628,SH601127,SZ002594,2022-07-12 07:53:00,superior
12535,SZ002594,SH601127,2022-07-12 07:53:00,superior
3431,SZ300059,SZ000776,2022-07-12 07:55:00,same_industry
1958,SZ000776,SZ300059,2022-07-12 07:55:00,same_industry
6525,SH600050,SH600498,2022-07-12 10:51:00,cooperate
7307,SH600498,SH600050,2022-07-12 10:51:00,cooperate
3583,SZ002422,SH600267,2022-07-12 21:09:00,same_industry
739,SH600267,SZ002422,2022-07-12 21:09:00,same_industry
10525,SZ002466,SH600875,2022-07-13 12:02:00,rise
9739,SH600875,SZ002466,2022-07-13 12:02:00,rise
11766,SZ002466,SZ002594,2022-07-13 12:46:00,reduce_holding
11747,SZ002594,SZ002466,2022-07-13 12:46:00,reduce_holding
7455,SZ000333,SZ000651,2022-07-13 16:36:00,cooperate
6959,SZ000651,SZ000333,2022-07-13 16:36:00,cooperate
2577,SH601298,SH601018,2022-07-13 19:40:00,same_industry
166,SH601018,SH601298,2022-07-13 19:40:00,same_industry
3488,SZ002555,SH601899,2022-07-14 06:11:00,same_industry
3698,SH601899,SZ002555,2022-07-14 06:11:00,same_industry
3002,SZ300142,SH603392,2022-07-14 06:50:00,same_industry
827,SH603392,SZ300142,2022-07-14 06:50:00,same_industry
8600,SZ002466,SZ002594,2022-07-14 09:20:00,fall
8517,SZ002594,SZ002466,2022-07-14 09:20:00,fall
11451,SZ300595,SZ300015,2022-07-14 09:43:00,rise
11466,SZ300015,SZ300595,2022-07-14 09:43:00,rise
11553,SH601318,SH601991,2022-07-14 16:12:00,rise
10458,SH601991,SH601318,2022-07-14 16:12:00,rise
5918,SH601628,SH601319,2022-07-14 18:25:00,cooperate
6584,SH601319,SH601628,2022-07-14 18:25:00,cooperate
6978,SZ000001,SH601878,2022-07-15 07:29:00,cooperate
7368,SH601878,SZ000001,2022-07-15 07:29:00,cooperate
4770,SZ002791,SZ002812,2022-07-15 10:40:00,increase_holding
4248,SZ002812,SZ002791,2022-07-15 10:40:00,increase_holding
7759,SH601318,SH601628,2022-07-15 15:09:00,cooperate
5915,SH601628,SH601318,2022-07-15 15:09:00,cooperate
6125,SH601111,SH600029,2022-07-16 08:23:00,cooperate
7779,SH600029,SH601111,2022-07-16 08:23:00,cooperate
7625,SH601211,SH600000,2022-07-17 13:20:00,cooperate
5987,SH600000,SH601211,2022-07-17 13:20:00,cooperate
6332,SH601618,SZ000046,2022-07-17 18:31:00,cooperate
7413,SZ000046,SH601618,2022-07-17 18:31:00,cooperate
531,SH601989,SH600150,2022-07-18 07:58:00,same_industry
2332,SH600150,SH601989,2022-07-18 07:58:00,same_industry
10448,SH601991,SH600027,2022-07-18 09:57:00,rise
10062,SH600027,SH601991,2022-07-18 09:57:00,rise
9321,SH601919,SH600026,2022-07-18 10:21:00,rise
10155,SH600026,SH601919,2022-07-18 10:21:00,rise
10104,SH600871,SH601857,2022-07-18 11:01:00,rise
10967,SH601857,SH600871,2022-07-18 11:01:00,rise
5814,SH600068,SH601868,2022-07-18 15:12:00,cooperate
7154,SH601868,SH600068,2022-07-18 15:12:00,cooperate
12850,SH600010,SH601988,2022-07-18 16:13:00,dispute
12714,SH601988,SH600010,2022-07-18 16:13:00,dispute
7534,SZ002555,SZ002241,2022-07-18 17:02:00,cooperate
7051,SZ002241,SZ002555,2022-07-18 17:02:00,cooperate
5272,SZ002152,SH601166,2022-07-18 20:53:00,supply
5490,SH601166,SZ002152,2022-07-18 20:53:00,supply
178,SH600233,SZ002352,2022-07-18 21:48:00,same_industry
3403,SZ002352,SH600233,2022-07-18 21:48:00,same_industry
10399,SH600111,SH600010,2022-07-18 22:08:00,rise
10521,SH600010,SH600111,2022-07-18 22:08:00,rise
11692,SH601866,SZ000039,2022-07-19 18:02:00,reduce_holding
11840,SZ000039,SH601866,2022-07-19 18:02:00,reduce_holding
1982,SZ000776,SH601211,2022-07-19 22:40:00,same_industry
3742,SH601211,SZ000776,2022-07-19 22:40:00,same_industry
7875,SZ300751,SH600438,2022-07-20 08:02:00,compete
7873,SH600438,SZ300751,2022-07-20 08:02:00,compete
3860,SH600031,SZ000157,2022-07-20 15:26:00,same_industry
1210,SZ000157,SH600031,2022-07-20 15:26:00,same_industry
10147,SZ000629,SH601211,2022-07-20 16:26:00,rise
11375,SH601211,SZ000629,2022-07-20 16:26:00,rise
2936,SH600030,SZ002594,2022-07-21 08:26:00,same_industry
1881,SZ002594,SH600030,2022-07-21 08:26:00,same_industry
8961,SH603993,SH601088,2022-07-21 12:01:00,fall
8012,SH601088,SH603993,2022-07-21 12:01:00,fall
5240,SZ300750,SH601238,2022-07-21 12:03:00,supply
5453,SH601238,SZ300750,2022-07-21 12:03:00,supply
9451,SH601088,SH603993,2022-07-21 12:04:00,rise
11223,SH603993,SH601088,2022-07-21 12:04:00,rise
8201,SH600519,SZ000858,2022-07-21 14:33:00,fall
9048,SZ000858,SH600519,2022-07-21 14:33:00,fall
921,SH600763,SZ300750,2022-07-21 16:09:00,same_industry
1070,SZ300750,SH600763,2022-07-21 16:09:00,same_industry
12476,SZ300750,SH603993,2022-07-21 17:08:00,superior
12626,SH603993,SZ300750,2022-07-21 17:08:00,superior
6790,SZ000425,SZ000039,2022-07-21 20:05:00,cooperate
7700,SZ000039,SZ000425,2022-07-21 20:05:00,cooperate
7189,SH601966,SZ002594,2022-07-22 07:20:00,cooperate
6753,SZ002594,SH601966,2022-07-22 07:20:00,cooperate
623,SH603259,SH601899,2022-07-22 08:27:00,same_industry
3701,SH601899,SH603259,2022-07-22 08:27:00,same_industry
5076,SH601988,SH600196,2022-07-22 16:56:00,supply
5473,SH600196,SH601988,2022-07-22 16:56:00,supply
4446,SZ300750,SH600036,2022-07-22 17:30:00,increase_holding
4499,SH600036,SZ300750,2022-07-22 17:30:00,increase_holding
7427,SZ000725,SH600811,2022-07-22 21:13:00,cooperate
7693,SH600811,SZ000725,2022-07-22 21:13:00,cooperate
5529,SH601966,SZ002594,2022-07-22 21:57:00,supply
5409,SZ002594,SH601966,2022-07-22 21:57:00,supply
159,SH601838,SH601288,2022-07-23 08:00:00,same_industry
3076,SH601288,SH601838,2022-07-23 08:00:00,same_industry
2967,SZ002202,SH600905,2022-07-23 13:15:00,same_industry
4167,SH600905,SZ002202,2022-07-23 13:15:00,same_industry
2314,SZ000001,SZ002812,2022-07-24 03:33:00,same_industry
291,SZ002812,SZ000001,2022-07-24 03:33:00,same_industry
12068,SH601600,SZ000807,2022-07-24 16:55:00,invest
12007,SZ000807,SH601600,2022-07-24 16:55:00,invest
3065,SZ000807,SH601600,2022-07-25 00:53:00,same_industry
3974,SH601600,SZ000807,2022-07-25 00:53:00,same_industry
12062,SH600079,SH601162,2022-07-25 07:24:00,invest
11871,SH601162,SH600079,2022-07-25 07:24:00,invest
4075,SH600066,SH601608,2022-07-25 08:52:00,same_industry
2767,SH601608,SH600066,2022-07-25 08:52:00,same_industry
11496,SH601600,SZ000807,2022-07-25 09:22:00,rise
