,e1,e2,r
5487,SZ000831,SH600331,SW_industry
5488,SZ000831,SZ000060,SW_industry
5489,SZ000831,SZ000612,SW_industry
5490,SZ000831,SZ000807,SW_industry
5491,SZ000831,SH600219,SW_industry
5492,SZ000831,SH601600,SW_industry
5493,SZ000831,SZ000933,SW_industry
5494,SZ002916,SH600460,SW_industry
5495,SZ002916,SH600584,SW_industry
5496,SZ002916,SZ002049,SW_industry
5497,SZ002916,SH688008,SW_industry
5498,SZ002916,SZ300223,SW_industry
5499,SZ002916,SH603986,SW_industry
5500,SZ002916,SH603501,SW_industry
5501,SZ002916,SZ002371,SW_industry
5502,SZ002916,SH688012,SW_industry
5503,SZ002916,SZ300661,SW_industry
5504,SZ002916,SZ300782,SW_industry
5505,SZ002916,SH603160,SW_industry
5506,SZ002916,SH688036,SW_industry
5507,SZ002916,SH600745,SW_industry
5508,SZ002916,SZ000021,SW_industry
5509,SZ002916,SZ002475,SW_industry
5510,SZ002916,SZ002600,SW_industry
5511,SZ002916,SZ002925,SW_industry
5512,SZ002916,SH601231,SW_industry
5513,SZ002916,SZ002241,SW_industry
5514,SZ002916,SZ300433,SW_industry
5515,SZ002916,SZ300136,SW_industry
5516,SZ002916,SH601138,SW_industry
5517,SZ002916,SZ000100,SW_industry
5518,SZ002916,SZ002106,SW_industry
5519,SZ002916,SH600666,SW_industry
5520,SZ002916,SZ000725,SW_industry
5521,SZ002916,SZ000413,SW_industry
5522,SZ002916,SZ000536,SW_industry
5523,SZ002916,SZ300296,SW_industry
5524,SZ002916,SH600703,SW_industry
5525,SZ002916,SZ002456,SW_industry
5526,SH601519,SZ002236,SW_industry
5527,SH601519,SZ002415,SW_industry
5528,SH601519,SZ000066,SW_industry
5529,SH601519,SH603019,SW_industry
5530,SH601519,SZ002152,SW_industry
5531,SH601519,SZ000977,SW_industry
5532,SH601519,SH600100,SW_industry
5533,SH601519,SZ002195,SW_industry
5534,SH601519,SZ000938,SW_industry
5535,SH601519,SZ002065,SW_industry
5536,SH601519,SZ000555,SW_industry
5537,SH601519,SH600718,SW_industry
5538,SH601519,SZ300496,SW_industry
5539,SH601519,SH600271,SW_industry
5540,SH601519,SH600845,SW_industry
5541,SH601519,SH600797,SW_industry
5542,SH601519,SH600446,SW_industry
5543,SH601519,SZ300168,SW_industry
5544,SH601519,SZ300017,SW_industry
5545,SH600550,SZ300316,SW_industry
5546,SH600550,SH603185,SW_industry
5547,SH600550,SZ300751,SW_industry
5548,SH600550,SH603806,SW_industry
5549,SH600550,SH601865,SW_industry
5550,SH600550,SH600151,SW_industry
5551,SH600550,SZ002459,SW_industry
5552,SH600550,SH600438,SW_industry
5553,SH600550,SZ002129,SW_industry
5554,SH600550,SH601012,SW_industry
5555,SH600550,SZ300763,SW_industry
5556,SH600550,SZ300274,SW_industry
5557,SH600550,SH601727,SW_industry
5558,SH600550,SH600875,SW_industry
5559,SH600550,SZ002202,SW_industry
5560,SH600550,SZ300014,SW_industry
5561,SH600550,SZ300750,SW_industry
5562,SH600550,SZ300207,SW_industry
5563,SH600550,SZ002074,SW_industry
5564,SH600550,SH603659,SW_industry
5565,SH600550,SZ002709,SW_industry
5566,SH600550,SZ000009,SW_industry
5567,SH600550,SZ002812,SW_industry
5568,SH600550,SH688005,SW_industry
5569,SH600550,SZ300450,SW_industry
5570,SH601808,SZ000301,SW_industry
5571,SH601808,SH600688,SW_industry
5572,SH601808,SZ000703,SW_industry
5573,SH601808,SZ002493,SW_industry
5574,SH601808,SH600028,SW_industry
5575,SH601808,SH600346,SW_industry
5576,SH601808,SZ000059,SW_industry
5577,SH601808,SH600256,SW_industry
5578,SH601808,SZ002648,SW_industry
5579,SH601808,SH601233,SW_industry
5580,SH601808,SZ000968,SW_industry
5581,SZ002069,SH601118,SW_industry
5582,SZ002069,SH600251,SW_industry
5583,SZ002069,SH600737,SW_industry
5584,SZ002069,SZ002311,SW_industry
5585,SZ002069,SZ002299,SW_industry
5586,SZ002069,SZ300498,SW_industry
5587,SZ002069,SZ002157,SW_industry
5588,SZ002069,SZ002714,SW_industry
5589,SZ300347,SZ300122,SW_industry
5590,SZ300347,SZ300142,SW_industry
5591,SZ300347,SZ300601,SW_industry
5592,SZ300347,SH600739,SW_industry
5593,SZ300347,SZ002038,SW_industry
5594,SZ300347,SH600682,SW_industry
5595,SZ300347,SZ000661,SW_industry
5596,SZ300347,SH600867,SW_industry
5597,SZ300347,SZ002007,SW_industry
5598,SZ300347,SH600161,SW_industry
5599,SZ300347,SZ002252,SW_industry
5600,SZ300347,SH600216,SW_industry
5601,SZ300347,SZ002399,SW_industry
5602,SZ300347,SZ002001,SW_industry
5603,SZ300347,SH600267,SW_industry
5604,SZ300347,SH600812,SW_industry
5605,SZ300347,SH600276,SW_industry
5606,SZ300347,SZ002422,SW_industry
5607,SZ300347,SH600196,SW_industry
5608,SZ300347,SH600079,SW_industry
5609,SZ300347,SZ002773,SW_industry
5610,SZ300347,SH600851,SW_industry
5611,SZ300347,SZ002653,SW_industry
5612,SZ300347,SZ002294,SW_industry
5613,SZ300347,SH600380,SW_industry
5614,SZ300347,SZ300558,SW_industry
5615,SZ300347,SZ000623,SW_industry
5616,SZ300347,SH600521,SW_industry
5617,SZ300347,SZ000963,SW_industry
5618,SZ300347,SH600062,SW_industry
5619,SZ300347,SH600664,SW_industry
5620,SZ300347,SH603939,SW_industry
5621,SZ300347,SH603233,SW_industry
5622,SZ300347,SZ002411,SW_industry
5623,SZ300347,SZ300760,SW_industry
5624,SZ300347,SH603658,SW_industry
5625,SZ300347,SZ300676,SW_industry
5626,SZ300347,SZ300595,SW_industry
5627,SZ300347,SZ300529,SW_industry
5628,SZ300347,SZ300677,SW_industry
5629,SZ300347,SZ300003,SW_industry
5630,SZ300347,SH600535,SW_industry
5631,SZ300347,SZ002603,SW_industry
5632,SZ300347,SH603858,SW_industry
5633,SZ300347,SZ000999,SW_industry
5634,SZ300347,SZ002275,SW_industry
5635,SZ300347,SH600566,SW_industry
5636,SZ300347,SH600332,SW_industry
5637,SZ300347,SZ002424,SW_industry
5638,SZ300347,SH600085,SW_industry
5639,SZ300347,SZ000538,SW_industry
5640,SZ300347,SZ000423,SW_industry
5641,SZ300347,SH600518,SW_industry
5642,SZ300347,SH600436,SW_industry
5643,SZ300347,SH600252,SW_industry
5644,SZ000636,SH600460,SW_industry
5645,SZ000636,SH600584,SW_industry
5646,SZ000636,SZ002049,SW_industry
5647,SZ000636,SH688008,SW_industry
5648,SZ000636,SZ300223,SW_industry
5649,SZ000636,SH603986,SW_industry
5650,SZ000636,SH603501,SW_industry
5651,SZ000636,SZ002371,SW_industry
5652,SZ000636,SH688012,SW_industry
5653,SZ000636,SZ300661,SW_industry
5654,SZ000636,SZ300782,SW_industry
5655,SZ000636,SH603160,SW_industry
5656,SZ000636,SH688036,SW_industry
5657,SZ000636,SH600745,SW_industry
5658,SZ000636,SZ000021,SW_industry
5659,SZ000636,SZ002475,SW_industry
5660,SZ000636,SZ002600,SW_industry
5661,SZ000636,SZ002925,SW_industry
5662,SZ000636,SH601231,SW_industry
5663,SZ000636,SZ002241,SW_industry
5664,SZ000636,SZ300433,SW_industry
5665,SZ000636,SZ300136,SW_industry
5666,SZ000636,SH601138,SW_industry
5667,SZ000636,SZ000100,SW_industry
5668,SZ000636,SZ002106,SW_industry
5669,SZ000636,SH600666,SW_industry
5670,SZ000636,SZ000725,SW_industry
5671,SZ000636,SZ000413,SW_industry
5672,SZ000636,SZ000536,SW_industry
5673,SZ000636,SZ300296,SW_industry
5674,SZ000636,SH600703,SW_industry
5675,SZ000636,SZ002456,SW_industry
5676,SH601992,SZ000012,SW_industry
5677,SH601992,SZ002271,SW_industry
5678,SH601992,SZ000786,SW_industry
5679,SH601992,SZ002791,SW_industry
5680,SZ000900,SH600428,SW_industry
5681,SZ000900,SH601919,SW_industry
5682,SZ000900,SH601872,SW_industry
5683,SZ000900,SH601866,SW_industry
5684,SZ000900,SH600026,SW_industry
5685,SZ000900,SZ002183,SW_industry
5686,SZ000900,SZ002010,SW_industry
5687,SZ000900,SH600153,SW_industry
5688,SZ000900,SH600704,SW_industry
5689,SZ000900,SZ002468,SW_industry
5690,SZ000900,SZ002120,SW_industry
5691,SZ000900,SH600233,SW_industry
5692,SZ000900,SZ002352,SW_industry
5693,SZ000900,SH600787,SW_industry
5694,SZ000900,SH600029,SW_industry
5695,SZ000900,SH603885,SW_industry
5696,SZ000900,SH601111,SW_industry
5697,SZ000900,SH600221,SW_industry
5698,SZ000900,SH601021,SW_industry
5699,SZ000900,SH600115,SW_industry
5700,SZ000900,SH600004,SW_industry
5701,SZ000900,SZ000089,SW_industry
5702,SZ000900,SH600009,SW_industry
5703,SH600516,SZ002110,SW_industry
5704,SH600516,SZ000717,SW_industry
5705,SH600516,SH600010,SW_industry
5706,SH600516,SZ000898,SW_industry
5707,SH600516,SH601005,SW_industry
5708,SH600516,SZ000709,SW_industry
5709,SH600516,SH600782,SW_industry
5710,SH600516,SZ000932,SW_industry
5711,SH600516,SH600019,SW_industry
5712,SH600516,SH600307,SW_industry
5713,SH600516,SH600569,SW_industry
5714,SH600516,SZ000761,SW_industry
5715,SH600516,SH600022,SW_industry
5716,SH600516,SZ000959,SW_industry
5717,SH600516,SH600808,SW_industry
5718,SH600516,SH600282,SW_industry
5719,SH600516,SZ000778,SW_industry
5720,SH600516,SH600117,SW_industry
5721,SH600516,SZ000825,SW_industry
5722,SH600516,SZ000708,SW_industry
5723,SZ002594,SH600297,SW_industry
5724,SZ002594,SH600653,SW_industry
5725,SZ002594,SH600660,SW_industry
5726,SZ002594,SH600741,SW_industry
5727,SZ002594,SH601799,SW_industry
5728,SZ002594,SZ002920,SW_industry
5729,SZ002594,SH601163,SW_industry
5730,SZ002594,SZ002085,SW_industry
5731,SZ002594,SH601966,SW_industry
5732,SZ002594,SZ000338,SW_industry
5733,SZ002594,SZ000581,SW_industry
5734,SZ002594,SZ000559,SW_industry
5735,SH600282,SH600117,SW_industry
5736,SH600282,SZ000825,SW_industry
5737,SH600282,SZ000708,SW_industry
5738,SH600282,SH600516,SW_industry
5739,SH600282,SZ000629,SW_industry
5740,SH600282,SH601969,SW_industry
5741,SH600021,SH600635,SW_industry
5742,SH600021,SH601139,SW_industry
5743,SZ000686,SH601336,SW_industry
5744,SZ000686,SH601601,SW_industry
5745,SZ000686,SH601318,SW_industry
5746,SZ000686,SZ000627,SW_industry
5747,SZ000686,SH601319,SW_industry
5748,SZ000686,SH601628,SW_industry
5749,SZ000686,SH600643,SW_industry
5750,SZ000686,SH600390,SW_industry
5751,SZ000686,SH600705,SW_industry
5752,SZ000686,SH600061,SW_industry
5753,SZ000686,SH600816,SW_industry
5754,SZ000686,SZ000415,SW_industry
5755,SZ002601,SZ002064,SW_industry
5756,SZ002601,SH603260,SW_industry
5757,SZ002601,SH600500,SW_industry
5758,SZ002601,SH600352,SW_industry
5759,SZ002601,SH600160,SW_industry
5760,SZ002601,SH600299,SW_industry
5761,SZ002601,SH600596,SW_industry
5762,SZ002601,SH600309,SW_industry
5763,SZ002601,SZ000553,SW_industry
5764,SZ002601,SZ000408,SW_industry
5765,SZ002601,SZ000792,SW_industry
5766,SZ002601,SZ002470,SW_industry
5767,SZ002601,SH600096,SW_industry
5768,SZ002601,SZ000912,SW_industry
5769,SZ002601,SH600143,SW_industry
5770,SZ002925,SH600460,SW_industry
5771,SZ002925,SH600584,SW_industry
5772,SZ002925,SZ002049,SW_industry
5773,SZ002925,SH688008,SW_industry
5774,SZ002925,SZ300223,SW_industry
5775,SZ002925,SH603986,SW_industry
5776,SZ002925,SH603501,SW_industry
5777,SZ002925,SZ002371,SW_industry
5778,SZ002925,SH688012,SW_industry
5779,SZ002925,SZ300661,SW_industry
5780,SZ002925,SZ300782,SW_industry
5781,SZ002925,SH603160,SW_industry
5782,SZ002925,SZ000100,SW_industry
5783,SZ002925,SZ002106,SW_industry
5784,SZ002925,SH600666,SW_industry
5785,SZ002925,SZ000725,SW_industry
5786,SZ002925,SZ000413,SW_industry
5787,SZ002925,SZ000536,SW_industry
5788,SZ002925,SZ300296,SW_industry
5789,SZ002925,SH600703,SW_industry
5790,SZ002925,SZ002456,SW_industry
5791,SZ002925,SZ002916,SW_industry
5792,SZ002925,SZ002938,SW_industry
5793,SZ002925,SH600183,SW_industry
5794,SZ002925,SZ002384,SW_industry
5795,SZ002925,SZ002463,SW_industry
5796,SZ002925,SZ000636,SW_industry
5797,SZ002925,SZ300408,SW_industry
5798,SZ000983,SZ000723,SW_industry
5799,SZ000983,SH600997,SW_industry
5800,SH600269,SH600428,SW_industry
5801,SH600269,SH601919,SW_industry
5802,SH600269,SH601872,SW_industry
5803,SH600269,SH601866,SW_industry
5804,SH600269,SH600026,SW_industry
5805,SH600269,SZ002183,SW_industry
5806,SH600269,SZ002010,SW_industry
5807,SH600269,SH600153,SW_industry
5808,SH600269,SH600704,SW_industry
5809,SH600269,SZ002468,SW_industry
5810,SH600269,SZ002120,SW_industry
5811,SH600269,SH600233,SW_industry
5812,SH600269,SZ002352,SW_industry
5813,SH600269,SH600787,SW_industry
5814,SH600269,SH600029,SW_industry
5815,SH600269,SH603885,SW_industry
5816,SH600269,SH601111,SW_industry
5817,SH600269,SH600221,SW_industry
5818,SH600269,SH601021,SW_industry
5819,SH600269,SH600115,SW_industry
5820,SH600269,SH600004,SW_industry
5821,SH600269,SZ000089,SW_industry
5822,SH600269,SH600009,SW_industry
5823,SH600115,SH600428,SW_industry
5824,SH600115,SH601919,SW_industry
5825,SH600115,SH601872,SW_industry
5826,SH600115,SH601866,SW_industry
5827,SH600115,SH600026,SW_industry
5828,SH600115,SZ002183,SW_industry
5829,SH600115,SZ002010,SW_industry
5830,SH600115,SH600153,SW_industry
5831,SH600115,SH600704,SW_industry
5832,SH600115,SZ002468,SW_industry
5833,SH600115,SZ002120,SW_industry
5834,SH600115,SH600233,SW_industry
5835,SH600115,SZ002352,SW_industry
5836,SH600115,SH600787,SW_industry
5837,SH600115,SH600611,SW_industry
5838,SH600115,SH600269,SW_industry
5839,SH600115,SH600350,SW_industry
5840,SH600115,SZ000755,SW_industry
5841,SH600115,SH600020,SW_industry
5842,SH600115,SZ000088,SW_industry
5843,SH600115,SH601107,SW_industry
5844,SH600115,SH600377,SW_industry
5845,SH600115,SZ000900,SW_industry
5846,SH600115,SH600548,SW_industry
5847,SH600115,SH600033,SW_industry
5848,SH600115,SZ000828,SW_industry
5849,SH600115,SZ001965,SW_industry
5850,SH600115,SH600035,SW_industry
5851,SH600115,SH601333,SW_industry
5852,SH600115,SH601006,SW_industry
5853,SZ000156,SH601098,SW_industry
5854,SZ000156,SH601928,SW_industry
5855,SZ000156,SZ000793,SW_industry
5856,SZ000156,SH600373,SW_industry
5857,SZ000156,SH601801,SW_industry
5858,SZ000156,SZ300251,SW_industry
5859,SZ000156,SZ300133,SW_industry
5860,SZ000156,SZ300182,SW_industry
5861,SZ000156,SZ300027,SW_industry
5862,SZ000156,SZ002292,SW_industry
5863,SZ000156,SH600977,SW_industry
5864,SZ000156,SZ002739,SW_industry
5865,SZ000156,SH600088,SW_industry
5866,SZ000156,SZ002400,SW_industry
5867,SZ000156,SZ002131,SW_industry
5868,SZ000156,SZ300058,SW_industry
5869,SZ000156,SZ002027,SW_industry
5870,SZ000156,SZ002624,SW_industry
5871,SZ000156,SZ300002,SW_industry
5872,SZ000156,SZ002174,SW_industry
5873,SZ000156,SZ002602,SW_industry
5874,SZ000156,SH600633,SW_industry
5875,SZ000156,SZ002555,SW_industry
5876,SZ000156,SZ002558,SW_industry
5877,SZ000156,SZ300315,SW_industry
5878,SZ000156,SZ300413,SW_industry
5879,SZ000156,SH603000,SW_industry
5880,SH600664,SZ300122,SW_industry
5881,SH600664,SZ300142,SW_industry
5882,SH600664,SZ300601,SW_industry
5883,SH600664,SH600739,SW_industry
5884,SH600664,SZ002038,SW_industry
5885,SH600664,SH600682,SW_industry
5886,SH600664,SZ000661,SW_industry
5887,SH600664,SH600867,SW_industry
5888,SH600664,SZ002007,SW_industry
5889,SH600664,SH600161,SW_industry
5890,SH600664,SZ002252,SW_industry
5891,SH600664,SH603939,SW_industry
5892,SH600664,SH603233,SW_industry
5893,SH600664,SZ002411,SW_industry
5894,SH600664,SZ300760,SW_industry
5895,SH600664,SH603658,SW_industry
5896,SH600664,SZ300676,SW_industry
5897,SH600664,SZ300595,SW_industry
5898,SH600664,SZ300529,SW_industry
5899,SH600664,SZ300677,SW_industry
5900,SH600664,SZ300003,SW_industry
5901,SH600664,SH600535,SW_industry
5902,SH600664,SZ002603,SW_industry
5903,SH600664,SH603858,SW_industry
5904,SH600664,SZ000999,SW_industry
5905,SH600664,SZ002275,SW_industry
5906,SH600664,SH600566,SW_industry
5907,SH600664,SH600332,SW_industry
5908,SH600664,SZ002424,SW_industry
5909,SH600664,SH600085,SW_industry
5910,SH600664,SZ000538,SW_industry
5911,SH600664,SZ000423,SW_industry
5912,SH600664,SH600518,SW_industry
5913,SH600664,SH600436,SW_industry
5914,SH600664,SH600252,SW_industry
5915,SH600664,SH603882,SW_industry
5916,SH600664,SZ002044,SW_industry
5917,SH600664,SH600763,SW_industry
5918,SH600664,SZ300015,SW_industry
5919,SH600664,SZ300347,SW_industry
5920,SH600664,SH603259,SW_industry
5921,SH600664,SZ002821,SW_industry
5922,SH600664,SZ300759,SW_industry
5923,SZ000776,SH601336,SW_industry
5924,SZ000776,SH601601,SW_industry
5925,SZ000776,SH601318,SW_industry
5926,SZ000776,SZ000627,SW_industry
5927,SZ000776,SH601319,SW_industry
5928,SZ000776,SH601628,SW_industry
5929,SZ000776,SH600643,SW_industry
5930,SZ000776,SH600390,SW_industry
5931,SZ000776,SH600705,SW_industry
5932,SZ000776,SH600061,SW_industry
5933,SZ000776,SH600816,SW_industry
5934,SZ000776,SZ000415,SW_industry
5935,SZ000423,SZ300122,SW_industry
5936,SZ000423,SZ300142,SW_industry
5937,SZ000423,SZ300601,SW_industry
5938,SZ000423,SH600739,SW_industry
5939,SZ000423,SZ002038,SW_industry
5940,SZ000423,SH600682,SW_industry
5941,SZ000423,SZ000661,SW_industry
5942,SZ000423,SH600867,SW_industry
5943,SZ000423,SZ002007,SW_industry
5944,SZ000423,SH600161,SW_industry
5945,SZ000423,SZ002252,SW_industry
5946,SZ000423,SH600216,SW_industry
5947,SZ000423,SZ002399,SW_industry
5948,SZ000423,SZ002001,SW_industry
5949,SZ000423,SH600267,SW_industry
5950,SZ000423,SH600812,SW_industry
5951,SZ000423,SH600276,SW_industry
5952,SZ000423,SZ002422,SW_industry
5953,SZ000423,SH600196,SW_industry
5954,SZ000423,SH600079,SW_industry
5955,SZ000423,SZ002773,SW_industry
5956,SZ000423,SH600851,SW_industry
5957,SZ000423,SZ002653,SW_industry
5958,SZ000423,SZ002294,SW_industry
5959,SZ000423,SH600380,SW_industry
5960,SZ000423,SZ300558,SW_industry
5961,SZ000423,SZ000623,SW_industry
5962,SZ000423,SH600521,SW_industry
5963,SZ000423,SZ000963,SW_industry
5964,SZ000423,SH600062,SW_industry
5965,SZ000423,SH600664,SW_industry
5966,SZ000423,SH603939,SW_industry
5967,SZ000423,SH603233,SW_industry
5968,SZ000423,SZ002411,SW_industry
5969,SZ000423,SZ300760,SW_industry
5970,SZ000423,SH603658,SW_industry
5971,SZ000423,SZ300676,SW_industry
5972,SZ000423,SZ300595,SW_industry
5973,SZ000423,SZ300529,SW_industry
5974,SZ000423,SZ300677,SW_industry
5975,SZ000423,SZ300003,SW_industry
5976,SZ000423,SH603882,SW_industry
5977,SZ000423,SZ002044,SW_industry
5978,SZ000423,SH600763,SW_industry
5979,SZ000423,SZ300015,SW_industry
5980,SZ000423,SZ300347,SW_industry
5981,SZ000423,SH603259,SW_industry
5982,SZ000423,SZ002821,SW_industry
5983,SZ000423,SZ300759,SW_industry
5984,SZ000425,SZ002008,SW_industry
5985,SZ000425,SZ300124,SW_industry
5986,SZ000425,SZ300024,SW_industry
5987,SZ000425,SH600501,SW_industry
5988,SZ000425,SZ002073,SW_industry
5989,SZ000425,SH601106,SW_industry
5990,SZ000425,SH600169,SW_industry
5991,SZ000425,SH601717,SW_industry
5992,SZ000425,SH600320,SW_industry
5993,SZ000425,SH601608,SW_industry
5994,SZ000425,SZ002353,SW_industry
5995,SZ000425,SH600835,SW_industry
5996,SZ000425,SH601369,SW_industry
5997,SZ000425,SH600481,SW_industry
5998,SZ000425,SZ000008,SW_industry
5999,SZ000425,SH601766,SW_industry
6000,SZ000425,SH688009,SW_industry
6001,SH600037,SH601098,SW_industry
6002,SH600037,SH601928,SW_industry
6003,SH600037,SZ000793,SW_industry
6004,SH600037,SH600373,SW_industry
6005,SH600037,SH601801,SW_industry
6006,SH600037,SZ300251,SW_industry
6007,SH600037,SZ300133,SW_industry
6008,SH600037,SZ300182,SW_industry
6009,SH600037,SZ300027,SW_industry
6010,SH600037,SZ002292,SW_industry
6011,SH600037,SH600977,SW_industry
6012,SH600037,SZ002739,SW_industry
6013,SH600037,SH600088,SW_industry
6014,SH600037,SZ002400,SW_industry
6015,SH600037,SZ002131,SW_industry
6016,SH600037,SZ300058,SW_industry
6017,SH600037,SZ002027,SW_industry
6018,SH600037,SZ002624,SW_industry
6019,SH600037,SZ300002,SW_industry
6020,SH600037,SZ002174,SW_industry
6021,SH600037,SZ002602,SW_industry
6022,SH600037,SH600633,SW_industry
6023,SH600037,SZ002555,SW_industry
6024,SH600037,SZ002558,SW_industry
6025,SH600037,SZ300315,SW_industry
6026,SH600037,SZ300413,SW_industry
6027,SH600037,SH603000,SW_industry
6028,SZ002174,SH601098,SW_industry
6029,SZ002174,SH601928,SW_industry
6030,SZ002174,SZ000793,SW_industry
6031,SZ002174,SH600373,SW_industry
6032,SZ002174,SH601801,SW_industry
6033,SZ002174,SZ300251,SW_industry
6034,SZ002174,SZ300133,SW_industry
6035,SZ002174,SZ300182,SW_industry
6036,SZ002174,SZ300027,SW_industry
6037,SZ002174,SZ002292,SW_industry
6038,SZ002174,SH600977,SW_industry
6039,SZ002174,SZ002739,SW_industry
6040,SZ002174,SH600088,SW_industry
6041,SZ002174,SZ002400,SW_industry
6042,SZ002174,SZ002131,SW_industry
6043,SZ002174,SZ300058,SW_industry
6044,SZ002174,SZ002027,SW_industry
6045,SZ002174,SZ300413,SW_industry
6046,SZ002174,SH603000,SW_industry
6047,SZ002174,SH600037,SW_industry
6048,SZ002174,SZ000917,SW_industry
6049,SZ002174,SH600959,SW_industry
6050,SZ002174,SH601929,SW_industry
6051,SZ002174,SZ000156,SW_industry
6052,SH600111,SZ000970,SW_industry
6053,SH600111,SZ000969,SW_industry
6054,SH600111,SH601212,SW_industry
6055,SH600111,SZ002155,SW_industry
6056,SH600111,SH600489,SW_industry
6057,SH600111,SH600547,SW_industry
6058,SH600111,SZ002466,SW_industry
6059,SH600111,SZ002460,SW_industry
6060,SH600111,SH603799,SW_industry
6061,SH600111,SH601899,SW_industry
6062,SH600111,SH601168,SW_industry
6063,SH600111,SZ000630,SW_industry
6064,SH600111,SH600110,SW_industry
6065,SH600111,SZ000878,SW_industry
6066,SH600111,SH600362,SW_industry
6067,SH600111,SZ000758,SW_industry
6068,SH600111,SH600961,SW_industry
6069,SH600111,SH600331,SW_industry
6070,SH600111,SZ000060,SW_industry
6071,SH600111,SZ000612,SW_industry
