,e1,e2,time
719,SH600160,SZ000912,2018-10-01
720,SH600160,SH600143,2018-10-01
721,SH600161,SH600216,2018-10-01
722,SH600161,SZ002399,2018-10-01
723,SH600161,SZ002001,2018-10-01
724,SH600161,SH600267,2018-10-01
725,SH600161,SH600812,2018-10-01
726,SH600161,SH600276,2018-10-01
727,SH600161,SZ002422,2018-10-01
728,SH600161,SH600196,2018-10-01
729,SH600161,SH600079,2018-10-01
730,SH600161,SZ002773,2018-10-01
731,SH600161,SH600851,2018-10-01
732,SH600161,SZ002653,2018-10-01
733,SH600161,SZ002294,2018-10-01
734,SH600161,SH600380,2018-10-01
735,SH600161,SZ000623,2018-10-01
736,SH600161,SH600521,2018-10-01
737,SH600161,SZ000963,2018-10-01
738,SH600161,SH600200,2018-10-01
739,SH600161,SH600062,2018-10-01
740,SH600161,SH600664,2018-10-01
741,SH600161,SZ002411,2018-10-01
742,SH600161,SZ300003,2018-10-01
743,SH600161,SH600535,2018-10-01
744,SH600161,SZ002603,2018-10-01
745,SH600161,SH603858,2018-10-01
746,SH600161,SZ000999,2018-10-01
747,SH600161,SZ002275,2018-10-01
748,SH600161,SH600566,2018-10-01
749,SH600161,SH600332,2018-10-01
750,SH600161,SZ002424,2018-10-01
751,SH600161,SH600085,2018-10-01
752,SH600161,SZ000538,2018-10-01
753,SH600161,SZ000423,2018-10-01
754,SH600161,SH600518,2018-10-01
755,SH600161,SH600436,2018-10-01
756,SH600161,SH600252,2018-10-01
757,SH600161,SZ002044,2018-10-01
758,SH600161,SZ300015,2018-10-01
759,SH600161,SZ300347,2018-10-01
760,SH600161,SH603259,2018-10-01
761,SH600171,SZ000021,2018-10-01
762,SH600171,SZ002475,2018-10-01
763,SH600171,SZ002925,2018-10-01
764,SH600171,SH601231,2018-10-01
765,SH600171,SZ002241,2018-10-01
766,SH600171,SZ300433,2018-10-01
767,SH600171,SZ300136,2018-10-01
768,SH600171,SH601138,2018-10-01
769,SH600171,SZ000100,2018-10-01
770,SH600171,SZ002106,2018-10-01
771,SH600171,SH600666,2018-10-01
772,SH600171,SZ000725,2018-10-01
773,SH600171,SZ000413,2018-10-01
774,SH600171,SZ000536,2018-10-01
775,SH600171,SZ300296,2018-10-01
776,SH600171,SH600703,2018-10-01
777,SH600171,SZ002456,2018-10-01
778,SH600171,SZ002916,2018-10-01
779,SH600171,SZ002938,2018-10-01
780,SH600171,SH600183,2018-10-01
781,SH600171,SZ000636,2018-10-01
782,SH600171,SZ300408,2018-10-01
783,SH600177,SZ002083,2018-10-01
784,SH600177,SH600220,2018-10-01
785,SH600183,SH600460,2018-10-01
786,SH600183,SZ002049,2018-10-01
787,SH600183,SH600198,2018-10-01
788,SH600183,SH603986,2018-10-01
789,SH600183,SH603501,2018-10-01
790,SH600183,SH603160,2018-10-01
791,SH600183,SH600171,2018-10-01
792,SH600183,SZ000021,2018-10-01
793,SH600183,SZ002475,2018-10-01
794,SH600183,SZ002925,2018-10-01
795,SH600183,SH601231,2018-10-01
796,SH600183,SZ002241,2018-10-01
797,SH600183,SZ300433,2018-10-01
798,SH600183,SZ300136,2018-10-01
799,SH600183,SH601138,2018-10-01
800,SH600183,SZ000100,2018-10-01
801,SH600183,SZ002106,2018-10-01
802,SH600183,SH600666,2018-10-01
803,SH600183,SZ000725,2018-10-01
804,SH600183,SZ000413,2018-10-01
805,SH600183,SZ000536,2018-10-01
806,SH600183,SZ300296,2018-10-01
807,SH600183,SH600703,2018-10-01
808,SH600183,SZ002456,2018-10-01
809,SH600188,SZ000723,2018-10-01
810,SH600188,SH600997,2018-10-01
811,SH600196,SZ300122,2018-10-01
812,SH600196,SZ300142,2018-10-01
813,SH600196,SH600739,2018-10-01
814,SH600196,SZ002038,2018-10-01
815,SH600196,SH600682,2018-10-01
816,SH600196,SZ000661,2018-10-01
817,SH600196,SH600867,2018-10-01
818,SH600196,SZ002007,2018-10-01
819,SH600196,SH600161,2018-10-01
820,SH600196,SZ002252,2018-10-01
821,SH600196,SZ002411,2018-10-01
822,SH600196,SZ300003,2018-10-01
823,SH600196,SH600535,2018-10-01
824,SH600196,SZ002603,2018-10-01
825,SH600196,SH603858,2018-10-01
826,SH600196,SZ000999,2018-10-01
827,SH600196,SZ002275,2018-10-01
828,SH600196,SH600566,2018-10-01
829,SH600196,SH600332,2018-10-01
830,SH600196,SZ002424,2018-10-01
831,SH600196,SH600085,2018-10-01
832,SH600196,SZ000538,2018-10-01
833,SH600196,SZ000423,2018-10-01
834,SH600196,SH600518,2018-10-01
835,SH600196,SH600436,2018-10-01
836,SH600196,SH600252,2018-10-01
837,SH600196,SZ002044,2018-10-01
838,SH600196,SZ300015,2018-10-01
839,SH600196,SZ300347,2018-10-01
840,SH600196,SH603259,2018-10-01
841,SH600198,SZ000021,2018-10-01
842,SH600198,SZ002475,2018-10-01
843,SH600198,SZ002925,2018-10-01
844,SH600198,SH601231,2018-10-01
845,SH600198,SZ002241,2018-10-01
846,SH600198,SZ300433,2018-10-01
847,SH600198,SZ300136,2018-10-01
848,SH600198,SH601138,2018-10-01
849,SH600198,SZ000100,2018-10-01
850,SH600198,SZ002106,2018-10-01
851,SH600198,SH600666,2018-10-01
852,SH600198,SZ000725,2018-10-01
853,SH600198,SZ000413,2018-10-01
854,SH600198,SZ000536,2018-10-01
855,SH600198,SZ300296,2018-10-01
856,SH600198,SH600703,2018-10-01
857,SH600198,SZ002456,2018-10-01
858,SH600198,SZ002916,2018-10-01
859,SH600198,SZ002938,2018-10-01
860,SH600198,SH600183,2018-10-01
861,SH600198,SZ000636,2018-10-01
862,SH600198,SZ300408,2018-10-01
863,SH600200,SZ300122,2018-10-01
864,SH600200,SZ300142,2018-10-01
865,SH600200,SH600739,2018-10-01
866,SH600200,SZ002038,2018-10-01
867,SH600200,SH600682,2018-10-01
868,SH600200,SZ000661,2018-10-01
869,SH600200,SH600867,2018-10-01
870,SH600200,SZ002007,2018-10-01
871,SH600200,SH600161,2018-10-01
872,SH600200,SZ002252,2018-10-01
873,SH600200,SZ002411,2018-10-01
874,SH600200,SZ300003,2018-10-01
875,SH600200,SH600535,2018-10-01
876,SH600200,SZ002603,2018-10-01
877,SH600200,SH603858,2018-10-01
878,SH600200,SZ000999,2018-10-01
879,SH600200,SZ002275,2018-10-01
880,SH600200,SH600566,2018-10-01
881,SH600200,SH600332,2018-10-01
882,SH600200,SZ002424,2018-10-01
883,SH600200,SH600085,2018-10-01
884,SH600200,SZ000538,2018-10-01
885,SH600200,SZ000423,2018-10-01
886,SH600200,SH600518,2018-10-01
887,SH600200,SH600436,2018-10-01
888,SH600200,SH600252,2018-10-01
889,SH600200,SZ002044,2018-10-01
890,SH600200,SZ300015,2018-10-01
891,SH600200,SZ300347,2018-10-01
892,SH600200,SH603259,2018-10-01
893,SH600210,SH603833,2018-10-01
894,SH600210,SZ002572,2018-10-01
895,SH600210,SH603899,2018-10-01
896,SH600210,SZ000488,2018-10-01
897,SH600210,SH600308,2018-10-01
898,SH600210,SZ002078,2018-10-01
899,SH600220,SH600398,2018-10-01
900,SH600220,SH600177,2018-10-01
901,SH600220,SZ002269,2018-10-01
902,SH600220,SH601566,2018-10-01
903,SH600220,SH601718,2018-10-01
904,SH600221,SZ000520,2018-10-01
905,SH600221,SH600428,2018-10-01
906,SH600221,SH601919,2018-10-01
907,SH600221,SH601872,2018-10-01
908,SH600221,SH601866,2018-10-01
909,SH600221,SH600026,2018-10-01
910,SH600221,SZ002183,2018-10-01
911,SH600221,SZ002010,2018-10-01
912,SH600221,SH600153,2018-10-01
913,SH600221,SH600704,2018-10-01
914,SH600221,SZ002468,2018-10-01
915,SH600221,SZ002120,2018-10-01
916,SH600221,SH600233,2018-10-01
917,SH600221,SZ002352,2018-10-01
918,SH600221,SH600787,2018-10-01
919,SH600221,SH600611,2018-10-01
920,SH600221,SH600834,2018-10-01
921,SH600221,SH600269,2018-10-01
922,SH600221,SH600350,2018-10-01
923,SH600221,SZ000755,2018-10-01
924,SH600221,SH600020,2018-10-01
925,SH600221,SZ000088,2018-10-01
926,SH600221,SH601107,2018-10-01
927,SH600221,SH600377,2018-10-01
928,SH600221,SZ000900,2018-10-01
929,SH600221,SH600548,2018-10-01
930,SH600221,SH600033,2018-10-01
931,SH600221,SZ000828,2018-10-01
932,SH600221,SZ001965,2018-10-01
933,SH600221,SH600035,2018-10-01
934,SH600221,SH601333,2018-10-01
935,SH600221,SH601006,2018-10-01
936,SH600231,SH600117,2018-10-01
937,SH600231,SZ000825,2018-10-01
938,SH600231,SZ000708,2018-10-01
939,SH600231,SH600516,2018-10-01
940,SH600231,SZ000629,2018-10-01
941,SH600231,SH601969,2018-10-01
942,SH600236,SH600333,2018-10-01
943,SH600236,SH600635,2018-10-01
944,SH600236,SH601139,2018-10-01
945,SH600256,SH600583,2018-10-01
946,SH600256,SH600339,2018-10-01
947,SH600256,SH601808,2018-10-01
948,SH600256,SH600871,2018-10-01
949,SH600256,SH600968,2018-10-01
950,SH600256,SZ000968,2018-10-01
951,SH600267,SZ300122,2018-10-01
952,SH600267,SZ300142,2018-10-01
953,SH600267,SH600739,2018-10-01
954,SH600267,SZ002038,2018-10-01
955,SH600267,SH600682,2018-10-01
956,SH600267,SZ000661,2018-10-01
957,SH600267,SH600867,2018-10-01
958,SH600267,SZ002007,2018-10-01
959,SH600267,SH600161,2018-10-01
960,SH600267,SZ002252,2018-10-01
961,SH600267,SZ002411,2018-10-01
962,SH600267,SZ300003,2018-10-01
963,SH600267,SH600535,2018-10-01
964,SH600267,SZ002603,2018-10-01
965,SH600267,SH603858,2018-10-01
966,SH600267,SZ000999,2018-10-01
967,SH600267,SZ002275,2018-10-01
968,SH600267,SH600566,2018-10-01
969,SH600267,SH600332,2018-10-01
970,SH600267,SZ002424,2018-10-01
971,SH600267,SH600085,2018-10-01
972,SH600267,SZ000538,2018-10-01
973,SH600267,SZ000423,2018-10-01
974,SH600267,SH600518,2018-10-01
975,SH600267,SH600436,2018-10-01
976,SH600267,SH600252,2018-10-01
977,SH600267,SZ002044,2018-10-01
978,SH600267,SZ300015,2018-10-01
979,SH600267,SZ300347,2018-10-01
980,SH600267,SH603259,2018-10-01
981,SH600269,SZ000520,2018-10-01
982,SH600269,SH600428,2018-10-01
983,SH600269,SH601919,2018-10-01
984,SH600269,SH601872,2018-10-01
985,SH600269,SH601866,2018-10-01
986,SH600269,SH600026,2018-10-01
987,SH600269,SZ002183,2018-10-01
988,SH600269,SZ002010,2018-10-01
989,SH600269,SH600153,2018-10-01
990,SH600269,SH600704,2018-10-01
991,SH600269,SZ002468,2018-10-01
992,SH600269,SZ002120,2018-10-01
993,SH600269,SH600233,2018-10-01
994,SH600269,SZ002352,2018-10-01
995,SH600269,SH600787,2018-10-01
996,SH600269,SZ000099,2018-10-01
997,SH600269,SH600029,2018-10-01
998,SH600269,SH603885,2018-10-01
999,SH600269,SH601111,2018-10-01
1000,SH600269,SH600221,2018-10-01
1001,SH600269,SH601021,2018-10-01
1002,SH600269,SH600115,2018-10-01
1003,SH600269,SH600004,2018-10-01
1004,SH600269,SZ000089,2018-10-01
1005,SH600269,SH600009,2018-10-01
1006,SH600271,SZ300085,2018-10-01
1007,SH600271,SZ002405,2018-10-01
1008,SH600271,SH600602,2018-10-01
1009,SH600271,SH600570,2018-10-01
1010,SH600271,SZ002410,2018-10-01
1011,SH600271,SH601519,2018-10-01
1012,SH600271,SZ300033,2018-10-01
1013,SH600271,SZ002153,2018-10-01
1014,SH600271,SH600654,2018-10-01
1015,SH600271,SZ000503,2018-10-01
1016,SH600271,SZ002230,2018-10-01
1017,SH600271,SH600588,2018-10-01
1018,SH600271,SZ002236,2018-10-01
1019,SH600271,SZ002415,2018-10-01
1020,SH600271,SZ000066,2018-10-01
1021,SH600271,SH603019,2018-10-01
1022,SH600271,SZ002152,2018-10-01
1023,SH600271,SZ000977,2018-10-01
1024,SH600271,SH600100,2018-10-01
1025,SH600282,SH600117,2018-10-01
1026,SH600282,SZ000825,2018-10-01
1027,SH600282,SZ000708,2018-10-01
1028,SH600282,SH600516,2018-10-01
1029,SH600282,SZ000629,2018-10-01
1030,SH600282,SH601969,2018-10-01
1031,SH600299,SH603260,2018-10-01
1032,SH600299,SH600426,2018-10-01
1033,SH600299,SH600989,2018-10-01
1034,SH600299,SZ000822,2018-10-01
1035,SH600299,SZ002601,2018-10-01
1036,SH600299,SH601216,2018-10-01
1037,SH600299,SZ002092,2018-10-01
1038,SH600299,SH600277,2018-10-01
1039,SH600299,SZ000553,2018-10-01
1040,SH600299,SZ000408,2018-10-01
1041,SH600299,SZ000792,2018-10-01
1042,SH600299,SZ002470,2018-10-01
1043,SH600299,SH600078,2018-10-01
1044,SH600299,SH600096,2018-10-01
1045,SH600299,SZ000912,2018-10-01
1046,SH600299,SH600143,2018-10-01
1047,SH600307,SH600117,2018-10-01
1048,SH600307,SZ000825,2018-10-01
1049,SH600307,SZ000708,2018-10-01
1050,SH600307,SH600516,2018-10-01
1051,SH600307,SZ000629,2018-10-01
1052,SH600307,SH601969,2018-10-01
1053,SH600308,SZ002831,2018-10-01
1054,SH600308,SH600210,2018-10-01
1055,SH600308,SH603833,2018-10-01
1056,SH600308,SZ002572,2018-10-01
1057,SH600308,SH603899,2018-10-01
1058,SH600309,SH603260,2018-10-01
1059,SH600309,SH600426,2018-10-01
1060,SH600309,SH600989,2018-10-01
1061,SH600309,SZ000822,2018-10-01
1062,SH600309,SZ002601,2018-10-01
1063,SH600309,SH601216,2018-10-01
1064,SH600309,SZ002092,2018-10-01
1065,SH600309,SH600277,2018-10-01
1066,SH600309,SZ000553,2018-10-01
1067,SH600309,SZ000408,2018-10-01
1068,SH600309,SZ000792,2018-10-01
1069,SH600309,SZ002470,2018-10-01
1070,SH600309,SH600078,2018-10-01
1071,SH600309,SH600096,2018-10-01
1072,SH600309,SZ000912,2018-10-01
1073,SH600309,SH600143,2018-10-01
1074,SH600312,SH600151,2018-10-01
1075,SH600312,SH600438,2018-10-01
1076,SH600312,SZ002129,2018-10-01
1077,SH600312,SH601012,2018-10-01
1078,SH600312,SH601727,2018-10-01
1079,SH600312,SH600875,2018-10-01
1080,SH600312,SZ002202,2018-10-01
1081,SH600312,SZ002074,2018-10-01
1082,SH600312,SZ000009,2018-10-01
1083,SH600312,SH600884,2018-10-01
1084,SH600316,SZ002025,2018-10-01
1085,SH600316,SZ002179,2018-10-01
1086,SH600316,SZ002465,2018-10-01
1087,SH600316,SH601698,2018-10-01
1088,SH600316,SH600118,2018-10-01
1089,SH600316,SH600879,2018-10-01
1090,SH600316,SH600482,2018-10-01
1091,SH600316,SH600150,2018-10-01
1092,SH600316,SH600685,2018-10-01
1093,SH600316,SH601989,2018-10-01
1094,SH600320,SZ002008,2018-10-01
1095,SH600320,SZ300124,2018-10-01
1096,SH600320,SZ300024,2018-10-01
1097,SH600320,SH601369,2018-10-01
1098,SH600320,SH600481,2018-10-01
1099,SH600320,SZ000528,2018-10-01
1100,SH600320,SZ000157,2018-10-01
1101,SH600320,SZ000425,2018-10-01
1102,SH600320,SZ000680,2018-10-01
1103,SH600320,SH600761,2018-10-01
1104,SH600320,SZ002097,2018-10-01
1105,SH600320,SZ000008,2018-10-01
1106,SH600320,SH601766,2018-10-01
1107,SH600331,SZ000970,2018-10-01
1108,SH600331,SZ000969,2018-10-01
1109,SH600331,SZ000831,2018-10-01
1110,SH600331,SH600111,2018-10-01
1111,SH600331,SH600259,2018-10-01
1112,SH600331,SH600456,2018-10-01
1113,SH600331,SZ000962,2018-10-01
1114,SH600331,SZ000960,2018-10-01
1115,SH600331,SH601958,2018-10-01
1116,SH600331,SH603993,2018-10-01
1117,SH600331,SZ002378,2018-10-01
1118,SH600331,SH600549,2018-10-01
1119,SH600331,SH601212,2018-10-01
1120,SH600331,SZ002155,2018-10-01
1121,SH600331,SH600489,2018-10-01
1122,SH600331,SH600547,2018-10-01
1123,SH600331,SZ002466,2018-10-01
1124,SH600331,SZ002460,2018-10-01
1125,SH600331,SH603799,2018-10-01
1126,SH600332,SZ300122,2018-10-01
1127,SH600332,SZ300142,2018-10-01
1128,SH600332,SH600739,2018-10-01
1129,SH600332,SZ002038,2018-10-01
1130,SH600332,SH600682,2018-10-01
1131,SH600332,SZ000661,2018-10-01
1132,SH600332,SH600867,2018-10-01
1133,SH600332,SZ002007,2018-10-01
1134,SH600332,SH600161,2018-10-01
1135,SH600332,SZ002252,2018-10-01
1136,SH600332,SH600216,2018-10-01
1137,SH600332,SZ002399,2018-10-01
1138,SH600332,SZ002001,2018-10-01
1139,SH600332,SH600267,2018-10-01
1140,SH600332,SH600812,2018-10-01
1141,SH600332,SH600276,2018-10-01
1142,SH600332,SZ002422,2018-10-01
1143,SH600332,SH600196,2018-10-01
1144,SH600332,SH600079,2018-10-01
1145,SH600332,SZ002773,2018-10-01
1146,SH600332,SH600851,2018-10-01
1147,SH600332,SZ002653,2018-10-01
1148,SH600332,SZ002294,2018-10-01
1149,SH600332,SH600380,2018-10-01
1150,SH600332,SZ000623,2018-10-01
1151,SH600332,SH600521,2018-10-01
1152,SH600332,SZ000963,2018-10-01
1153,SH600332,SH600200,2018-10-01
1154,SH600332,SH600062,2018-10-01
1155,SH600332,SH600664,2018-10-01
1156,SH600332,SZ002411,2018-10-01
1157,SH600332,SZ300003,2018-10-01
1158,SH600332,SZ002044,2018-10-01
1159,SH600332,SZ300015,2018-10-01
1160,SH600332,SZ300347,2018-10-01
1161,SH600332,SH603259,2018-10-01
1162,SH600333,SH600642,2018-10-01
1163,SH600333,SH600578,2018-10-01
1164,SH600333,SH600027,2018-10-01
1165,SH600333,SH600795,2018-10-01
1166,SH600333,SH600098,2018-10-01
1167,SH600333,SH600023,2018-10-01
1168,SH600333,SZ000543,2018-10-01
1169,SH600333,SH601991,2018-10-01
1170,SH600333,SZ000767,2018-10-01
1171,SH600333,SZ000027,2018-10-01
1172,SH600333,SH600863,2018-10-01
1173,SH600333,SZ002608,2018-10-01
1174,SH600333,SZ000539,2018-10-01
1175,SH600333,SZ000690,2018-10-01
1176,SH600333,SH600021,2018-10-01
1177,SH600333,SH600236,2018-10-01
1178,SH600333,SZ000601,2018-10-01
1179,SH600333,SH600900,2018-10-01
1180,SH600333,SH600868,2018-10-01
1181,SH600333,SH600674,2018-10-01
1182,SH600333,SH600886,2018-10-01
1183,SH600333,SH600025,2018-10-01
1184,SH600333,SH601985,2018-10-01
1185,SH600333,SZ000883,2018-10-01
1186,SH600333,SZ000875,2018-10-01
1187,SH600348,SZ000723,2018-10-01
1188,SH600348,SH600997,2018-10-01
1189,SH600350,SZ000520,2018-10-01
1190,SH600350,SH600428,2018-10-01
1191,SH600350,SH601919,2018-10-01
1192,SH600350,SH601872,2018-10-01
1193,SH600350,SH601866,2018-10-01
1194,SH600350,SH600026,2018-10-01
1195,SH600350,SZ002183,2018-10-01
1196,SH600350,SZ002010,2018-10-01
1197,SH600350,SH600153,2018-10-01
1198,SH600350,SH600704,2018-10-01
1199,SH600350,SZ002468,2018-10-01
1200,SH600350,SZ002120,2018-10-01
1201,SH600350,SH600233,2018-10-01
1202,SH600350,SZ002352,2018-10-01
1203,SH600350,SH600787,2018-10-01
1204,SH600350,SZ000099,2018-10-01
1205,SH600350,SH600029,2018-10-01
1206,SH600350,SH603885,2018-10-01
1207,SH600350,SH601111,2018-10-01
1208,SH600350,SH600221,2018-10-01
1209,SH600350,SH601021,2018-10-01
1210,SH600350,SH600115,2018-10-01
1211,SH600350,SH600004,2018-10-01
1212,SH600350,SZ000089,2018-10-01
1213,SH600350,SH600009,2018-10-01
1214,SH600362,SZ000970,2018-10-01
1215,SH600362,SZ000969,2018-10-01
1216,SH600362,SZ000831,2018-10-01
1217,SH600362,SH600111,2018-10-01
1218,SH600362,SH600259,2018-10-01
1219,SH600362,SH600456,2018-10-01
1220,SH600362,SZ000962,2018-10-01
1221,SH600362,SZ000960,2018-10-01
1222,SH600362,SH601958,2018-10-01
1223,SH600362,SH603993,2018-10-01
1224,SH600362,SZ002378,2018-10-01
1225,SH600362,SH600549,2018-10-01
1226,SH600362,SH601212,2018-10-01
1227,SH600362,SZ002155,2018-10-01
1228,SH600362,SH600489,2018-10-01
1229,SH600362,SH600547,2018-10-01
1230,SH600362,SZ002466,2018-10-01
1231,SH600362,SZ002460,2018-10-01
1232,SH600362,SH603799,2018-10-01
1233,SH600377,SZ000520,2018-10-01
1234,SH600377,SH600428,2018-10-01
1235,SH600377,SH601919,2018-10-01
1236,SH600377,SH601872,2018-10-01
1237,SH600377,SH601866,2018-10-01
1238,SH600377,SH600026,2018-10-01
1239,SH600377,SZ002183,2018-10-01
1240,SH600377,SZ002010,2018-10-01
1241,SH600377,SH600153,2018-10-01
1242,SH600377,SH600704,2018-10-01
1243,SH600377,SZ002468,2018-10-01
1244,SH600377,SZ002120,2018-10-01
1245,SH600377,SH600233,2018-10-01
1246,SH600377,SZ002352,2018-10-01
1247,SH600377,SH600787,2018-10-01
1248,SH600377,SZ000099,2018-10-01
1249,SH600377,SH600029,2018-10-01
1250,SH600377,SH603885,2018-10-01
1251,SH600377,SH601111,2018-10-01
1252,SH600377,SH600221,2018-10-01
1253,SH600377,SH601021,2018-10-01
1254,SH600377,SH600115,2018-10-01
1255,SH600377,SH600004,2018-10-01
1256,SH600377,SZ000089,2018-10-01
1257,SH600377,SH600009,2018-10-01
1258,SH600410,SZ300085,2018-10-01
1259,SH600410,SZ002405,2018-10-01
1260,SH600410,SH600602,2018-10-01
1261,SH600410,SH600570,2018-10-01
1262,SH600410,SZ002410,2018-10-01
1263,SH600410,SH601519,2018-10-01
1264,SH600410,SZ300033,2018-10-01
1265,SH600410,SZ002153,2018-10-01
1266,SH600410,SH600654,2018-10-01
1267,SH600410,SZ000503,2018-10-01
1268,SH600410,SZ002230,2018-10-01
1269,SH600410,SH600588,2018-10-01
1270,SH600410,SZ002236,2018-10-01
1271,SH600410,SZ002415,2018-10-01
1272,SH600410,SZ000066,2018-10-01
1273,SH600410,SH603019,2018-10-01
1274,SH600410,SZ002152,2018-10-01
1275,SH600410,SZ000977,2018-10-01
1276,SH600410,SH600100,2018-10-01
1277,SH600415,SZ002416,2018-10-01
1278,SH600415,SZ000829,2018-10-01
1279,SH600415,SZ002024,2018-10-01
1280,SH600415,SH601888,2018-10-01
1281,SH600415,SH600058,2018-10-01
1282,SH600428,SZ002183,2018-10-01
1283,SH600428,SZ002010,2018-10-01
1284,SH600428,SH600153,2018-10-01
1285,SH600428,SH600704,2018-10-01
1286,SH600428,SZ002468,2018-10-01
1287,SH600428,SZ002120,2018-10-01
1288,SH600428,SH600233,2018-10-01
1289,SH600428,SZ002352,2018-10-01
1290,SH600428,SH600787,2018-10-01
1291,SH600428,SZ000099,2018-10-01
1292,SH600428,SH600029,2018-10-01
1293,SH600428,SH603885,2018-10-01
1294,SH600428,SH601111,2018-10-01
1295,SH600428,SH600221,2018-10-01
1296,SH600428,SH601021,2018-10-01
1297,SH600428,SH600115,2018-10-01
1298,SH600428,SH600004,2018-10-01
1299,SH600428,SZ000089,2018-10-01
1300,SH600428,SH600009,2018-10-01
1301,SH600428,SH600611,2018-10-01
1302,SH600428,SH600834,2018-10-01
1303,SH600428,SH600269,2018-10-01
1304,SH600428,SH600350,2018-10-01
1305,SH600428,SZ000755,2018-10-01
1306,SH600428,SH600020,2018-10-01
1307,SH600428,SZ000088,2018-10-01
1308,SH600428,SH601107,2018-10-01
1309,SH600428,SH600377,2018-10-01
1310,SH600428,SZ000900,2018-10-01
1311,SH600428,SH600548,2018-10-01
1312,SH600428,SH600033,2018-10-01
1313,SH600428,SZ000828,2018-10-01
1314,SH600428,SZ001965,2018-10-01
1315,SH600428,SH600035,2018-10-01
1316,SH600428,SH601333,2018-10-01
1317,SH600428,SH601006,2018-10-01
1318,SH600456,SZ000970,2018-10-01
1319,SH600456,SZ000969,2018-10-01
1320,SH600456,SH601212,2018-10-01
1321,SH600456,SZ002155,2018-10-01
1322,SH600456,SH600489,2018-10-01
1323,SH600456,SH600547,2018-10-01
1324,SH600456,SZ002466,2018-10-01
1325,SH600456,SZ002460,2018-10-01
1326,SH600456,SH603799,2018-10-01
1327,SH600456,SH601899,2018-10-01
1328,SH600456,SH601168,2018-10-01
1329,SH600456,SZ000630,2018-10-01
1330,SH600456,SH600110,2018-10-01
1331,SH600456,SZ000878,2018-10-01
1332,SH600456,SH600362,2018-10-01
1333,SH600456,SZ000758,2018-10-01
1334,SH600456,SH600961,2018-10-01
1335,SH600456,SH600331,2018-10-01
1336,SH600456,SZ000060,2018-10-01
1337,SH600456,SZ000612,2018-10-01
1338,SH600456,SZ000807,2018-10-01
1339,SH600456,SH600219,2018-10-01
1340,SH600456,SH601600,2018-10-01
1341,SH600456,SZ000933,2018-10-01
1342,SH600460,SZ000021,2018-10-01
1343,SH600460,SZ002475,2018-10-01
1344,SH600460,SZ002925,2018-10-01
1345,SH600460,SH601231,2018-10-01
1346,SH600460,SZ002241,2018-10-01
1347,SH600460,SZ300433,2018-10-01
1348,SH600460,SZ300136,2018-10-01
1349,SH600460,SH601138,2018-10-01
1350,SH600460,SZ000100,2018-10-01
1351,SH600460,SZ002106,2018-10-01
1352,SH600460,SH600666,2018-10-01
1353,SH600460,SZ000725,2018-10-01
1354,SH600460,SZ000413,2018-10-01
1355,SH600460,SZ000536,2018-10-01
